blueWins,blueFirstBlood,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,redKills,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,bluePredWinrate,redPredWinrate
0,0.0,19278.0,143.0,672.0,10.0,1.0,2.0,1.0,18606.0,1.0,36.0,35.0,1570.8,1556.5,0.1769992751872433,0.219569944431022,0.4957387657425838,0.511957220417638
0,0.0,18091.0,-759.0,-647.0,-26.0,2.0,4.0,3.0,18738.0,3.0,31.9,34.5,1546.4,1622.3,0.1733510509784972,0.24747523556414594,0.5080942490652997,0.4942354190599878
1,0.0,,,,,,,,,,,,,,0.22449867117661268,0.1361198357091085,0.5147163591957982,0.4911947560420386
1,1.0,19337.0,-497.0,840.0,26.0,3.0,4.0,3.0,18497.0,6.0,34.4,31.8,1679.6,1729.3,0.194757187726504,0.15385358782314568,0.5074416827781422,0.4682418392299424
0,0.0,17945.0,-341.0,-109.0,0.0,4.0,9.0,4.0,18054.0,12.0,30.6,30.6,1575.0,1609.1,0.0891519690746557,0.19852621406136747,0.4994385870733063,0.4995936445970836
1,1.0,19468.0,-172.0,747.0,-18.0,0.0,0.0,0.0,18721.0,0.0,34.3,36.1,1520.7,1537.9,0.1747765160666828,0.23247161150036244,0.5123725877522214,0.4952796206143025
1,1.0,19733.0,1674.0,1827.0,39.0,2.0,0.0,0.0,17906.0,0.0,34.7,30.8,1595.7,1428.3,0.12007731336071514,0.12821937666102926,0.4805242071212906,0.4821873332963613
0,0.0,17895.0,-1231.0,-50.0,-7.0,0.0,0.0,2.0,17945.0,2.0,31.3,32.0,1407.3,1530.4,0.23660304421357814,0.14716115003624064,0.4974836950710864,0.4975246708253406
0,1.0,19189.0,436.0,249.0,-15.0,1.0,0.0,0.0,18940.0,0.0,33.6,35.1,1559.2,1515.6,0.09929934766851896,0.10683740033824596,0.4820495884868194,0.4877537136988903
1,0.0,19338.0,881.0,1455.0,15.0,5.0,8.0,3.0,17883.0,2.0,33.3,31.8,1720.5,1632.4,0.13140855279052913,0.14141096883305146,0.4697140744400388,0.4960755635628973
1,1.0,19521.0,2629.0,1064.0,-11.0,4.0,11.0,1.0,18457.0,3.0,33.6,34.7,1846.7,1583.8,0.2021502778448901,0.12213094950471128,0.5186429761054723,0.4730003551016601
1,0.0,18555.0,-530.0,-232.0,46.0,1.0,2.0,4.0,18787.0,9.0,35.1,30.5,1583.7,1636.7,0.12457115245228315,0.12058468229040832,0.4682334991230122,0.4831949970423686
1,0.0,17595.0,-834.0,-532.0,-23.0,2.0,1.0,1.0,18127.0,1.0,30.5,32.8,1470.5,1553.9,0.26849480550857696,0.14832085044696788,0.5075404804389005,0.4899504997019774
0,0.0,18722.0,94.0,309.0,46.0,0.0,0.0,3.0,18413.0,3.0,35.6,31.0,1574.7,1565.3,0.12186518482725298,0.07509060159458805,0.5066606203020486,0.5274120215926077
1,1.0,19470.0,1262.0,134.0,63.0,2.0,2.0,3.0,19336.0,2.0,35.7,29.4,1654.1,1527.9,0.20224691954578405,0.17692679391157287,0.4842567478270706,0.4936929202570888
1,1.0,17781.0,159.0,-697.0,-3.0,4.0,5.0,4.0,18478.0,7.0,31.4,31.7,1623.1,1607.2,0.09434646049770476,0.21928001932834015,0.5332188101159183,0.4867948345256186
1,0.0,17956.0,374.0,1301.0,5.0,4.0,8.0,3.0,16655.0,5.0,29.3,28.8,1568.4,1531.0,0.15465088185552067,0.12681807199806716,0.5106556457599504,0.5149529829863658
0,0.0,16940.0,-2700.0,-3039.0,-15.0,2.0,5.0,6.0,19979.0,9.0,31.8,33.3,1516.9,1786.9,0.23551582507852134,0.1813481517274704,0.4935689186593079,0.5229989573809583
1,1.0,18970.0,1964.0,2189.0,26.0,4.0,6.0,1.0,16781.0,1.0,31.8,29.2,1621.0,1424.6,0.12725295965208988,0.09222034307803817,0.502737748647478,0.4782735709975293
1,1.0,18385.0,1578.0,1166.0,47.0,1.0,1.0,0.0,17219.0,0.0,34.0,29.3,1547.9,1390.1,0.13406619956511234,0.07489731819280017,0.4797443224739165,0.4763092217682975
0,1.0,17196.0,722.0,751.0,6.0,3.0,8.0,2.0,16445.0,4.0,29.7,29.1,1542.4,1470.2,0.1187968108238705,0.25286301038898285,0.4910170182279138,0.500137099393743
1,0.0,18029.0,412.0,-731.0,1.0,4.0,8.0,4.0,18760.0,9.0,30.4,30.3,1641.3,1600.1,0.209833293065958,0.16719014254650882,0.4760117212602875,0.4923266261045933
1,1.0,16562.0,1040.0,-60.0,-30.0,5.0,5.0,1.0,16622.0,3.0,25.8,28.8,1547.3,1443.3,0.23631311911089636,0.14996375936216474,0.4920643339398755,0.48040137711432107
1,1.0,19334.0,1002.0,817.0,39.0,1.0,1.0,1.0,18517.0,1.0,36.7,32.8,1667.9,1567.7,0.15513409035999032,0.16897801401304666,0.4960552647016931,0.4997741420730629
1,1.0,20760.0,2408.0,3016.0,56.0,2.0,1.0,0.0,17744.0,0.0,38.8,33.2,1707.1,1466.3,0.2306595796086011,0.1546025610050737,0.4881402573805042,0.4880441782782047
0,1.0,18088.0,-174.0,-332.0,-15.0,2.0,4.0,2.0,18420.0,4.0,32.3,33.8,1568.3,1585.7,0.1719014254650882,0.1607393090118386,0.490741648207112,0.5146217197081574
1,1.0,17925.0,2295.0,579.0,18.0,4.0,5.0,0.0,17346.0,0.0,30.9,29.1,1632.5,1403.0,0.1399855037448659,0.1817347185310461,0.482567643985071,0.5061160279558509
0,1.0,18387.0,-182.0,-770.0,-7.0,4.0,8.0,5.0,19157.0,11.0,32.1,32.8,1663.8,1682.0,0.2096400096641701,0.21611500362406375,0.4871893001858666,0.5133161012684516
0,1.0,19145.0,1550.0,1267.0,-1.0,3.0,5.0,0.0,17878.0,0.0,32.7,32.8,1600.6,1445.6,0.14143512925827495,0.14621889345252476,0.5152998914660605,0.5010299129445974
0,1.0,19108.0,-122.0,386.0,-46.0,2.0,4.0,0.0,18722.0,0.0,31.8,36.4,1544.7,1556.9,0.13486349359748734,0.2273012805025369,0.4837524878961134,0.5147761105984316
1,0.0,17580.0,-1227.0,-1690.0,-35.0,0.0,0.0,1.0,19270.0,0.0,32.5,36.0,1441.1,1563.8,0.21280502536844645,0.11959410485624547,0.5046904262359427,0.4857890376834462
1,0.0,18240.0,1074.0,2379.0,76.0,2.0,5.0,3.0,15861.0,8.0,33.8,26.2,1572.0,1464.6,0.1793428364339212,0.2370620922928244,0.505363987763262,0.4970382349486765
0,0.0,18748.0,-1566.0,-878.0,-34.0,4.0,5.0,6.0,19626.0,6.0,31.2,34.6,1615.5,1772.1,0.15124426189900944,0.1479584440686156,0.5029322189303334,0.4968680639187116
1,0.0,18966.0,-347.0,138.0,27.0,1.0,1.0,3.0,18828.0,3.0,35.2,32.5,1592.8,1627.5,0.15568978014013046,0.1428122734960135,0.5093667365560225,0.4979586644946344
1,0.0,19225.0,2786.0,3246.0,95.0,7.0,14.0,7.0,15979.0,16.0,33.7,24.2,1887.6,1609.0,0.1560763469437062,0.09183377627446243,0.5006104663642253,0.508186180383386
1,0.0,,,,,,,,,,,,,,0.25602802609325925,0.1380285093017637,0.5065040965411169,0.5045829833140127
1,0.0,19794.0,-436.0,547.0,23.0,0.0,0.0,1.0,19247.0,2.0,36.9,34.6,1559.7,1603.3,0.1870983329306596,0.13597487315776755,0.5018606070753788,0.5061811783498595
1,0.0,18561.0,541.0,164.0,27.0,0.0,0.0,1.0,18397.0,2.0,35.3,32.6,1584.6,1530.5,0.2185068857211887,0.15822662478859628,0.5062476897874535,0.5037538629859118
0,1.0,17389.0,-1070.0,-1009.0,-38.0,0.0,0.0,0.0,18398.0,0.0,30.9,34.7,1402.2,1509.2,0.18434404445518246,0.2188934525247644,0.4807182825637962,0.5111323921106329
0,1.0,18854.0,194.0,-186.0,-32.0,2.0,4.0,0.0,19040.0,0.0,32.6,35.8,1556.3,1536.9,0.23450108721913504,0.14153177095916888,0.5006509354964088,0.5067221033425133
1,1.0,19958.0,497.0,785.0,7.0,0.0,0.0,0.0,19173.0,0.0,35.6,34.9,1578.5,1528.8,0.1447934283643392,0.08700169122976566,0.5023686456198154,0.4801334100433805
0,0.0,18589.0,-1606.0,-496.0,13.0,0.0,0.0,4.0,19085.0,5.0,34.4,33.1,1500.0,1660.6,0.1055810582266248,0.23322058468229045,0.5149160446203693,0.5075489675972289
1,1.0,18513.0,-1.0,-409.0,-3.0,1.0,2.0,0.0,18922.0,0.0,33.7,34.0,1548.8,1548.9,0.22896834984295725,0.11568011597004105,0.4908959828652849,0.4887949698534787
1,1.0,18193.0,733.0,393.0,20.0,0.0,0.0,0.0,17800.0,0.0,34.2,32.2,1526.3,1453.0,0.13810099057743416,0.2366996859144721,0.5045479291078349,0.521386311074596
0,1.0,16767.0,-1455.0,-1693.0,-13.0,2.0,5.0,4.0,18460.0,8.0,29.7,31.0,1502.4,1647.9,0.1197149069823629,0.23471853104614646,0.4641631812563503,0.5028474068888997
0,1.0,18327.0,-229.0,101.0,5.0,2.0,4.0,3.0,18226.0,7.0,32.5,32.0,1600.1,1623.0,0.14762019811548682,0.2322058468229041,0.4889094073346145,0.4940334456243957
1,1.0,17101.0,-2219.0,-1944.0,-22.0,1.0,2.0,5.0,19045.0,14.0,29.8,32.0,1470.0,1691.9,0.14989127808649433,0.18028509301763712,0.4904386664841458,0.5009110723336625
0,0.0,18535.0,-1215.0,-761.0,-2.0,0.0,0.0,2.0,19296.0,3.0,35.0,35.2,1501.4,1622.9,0.12534428605943465,0.2472819521623581,0.5011416915974352,0.5009564523528333
1,1.0,20137.0,4021.0,1423.0,0.0,5.0,11.0,0.0,18714.0,0.0,33.9,33.9,1886.5,1484.4,0.1159458806474994,0.2178303938149312,0.5234763431376083,0.5086119088808216
0,0.0,18596.0,332.0,528.0,8.0,5.0,17.0,5.0,18068.0,10.0,29.1,28.3,1679.7,1646.5,0.17571877265039865,0.2079729403237497,0.5128864215269762,0.4983041582651186
0,0.0,18514.0,-923.0,-704.0,0.0,1.0,1.0,2.0,19218.0,5.0,33.2,33.2,1525.8,1618.1,0.08470645083353467,0.23858419908190384,0.4908135340980446,0.5133945186578546
1,0.0,17988.0,-1061.0,-916.0,-11.0,2.0,2.0,4.0,18904.0,8.0,31.5,32.6,1576.4,1682.5,0.2032858178303938,0.12867842474027544,0.5142806265358136,0.5055658143803459
1,0.0,19411.0,465.0,624.0,10.0,3.0,6.0,1.0,18787.0,1.0,34.9,33.9,1633.2,1586.7,0.151123459772892,0.18047837641942496,0.5116919199446718,0.5102849434927844
0,0.0,18407.0,-2269.0,-927.0,-13.0,0.0,0.0,3.0,19334.0,2.0,33.2,34.5,1461.4,1688.3,0.2613674800676492,0.17917371345735686,0.4956044326908719,0.5091840796740941
0,0.0,16647.0,-2657.0,-2368.0,-21.0,3.0,6.0,7.0,19015.0,17.0,29.9,32.0,1537.5,1803.2,0.2719739067407586,0.17042763952645565,0.5190306869821618,0.5089912747560347
1,0.0,17914.0,211.0,589.0,-15.0,5.0,6.0,3.0,17325.0,3.0,27.3,28.8,1576.7,1555.6,0.23824595312877506,0.17852138197632278,0.4963260352966029,0.4837484367515508
0,0.0,18274.0,-991.0,-1441.0,-23.0,0.0,0.0,1.0,19715.0,1.0,32.7,35.0,1490.8,1589.9,0.14283643392123702,0.1968108238705001,0.4873464347377596,0.4981510150029834
1,1.0,18344.0,3241.0,1994.0,-2.0,6.0,11.0,0.0,16350.0,0.0,28.9,29.1,1715.9,1391.8,0.16317951195941047,0.18854795844406866,0.5149415102093436,0.5009965376367848
0,1.0,18099.0,1467.0,1357.0,0.0,2.0,3.0,0.0,16742.0,0.0,30.5,30.5,1560.3,1413.6,0.16110171539019086,0.1839333172263832,0.4889253709454201,0.5150208945694148
1,0.0,18702.0,-438.0,-970.0,-4.0,2.0,5.0,2.0,19672.0,2.0,33.6,34.0,1574.7,1618.5,0.1636143996134332,0.17796569219618266,0.5129184299697054,0.5210329709864004
1,0.0,,,,,,,,,,,,,,0.15486832568253198,0.16561971490698235,0.5113523123290022,0.4896154260401213
0,0.0,17210.0,-894.0,25.0,-27.0,4.0,9.0,3.0,17185.0,7.0,26.7,29.4,1504.4,1593.8,0.1972698719497463,0.12776032858178304,0.4833033977532545,0.4854346939246428
1,1.0,19942.0,1322.0,836.0,15.0,2.0,2.0,0.0,19106.0,0.0,37.4,35.9,1696.7,1564.5,0.2153177095916888,0.15721188692920995,0.4805899653640715,0.5063252229378602
0,0.0,17980.0,-1153.0,-530.0,-1.0,1.0,2.0,3.0,18510.0,12.0,31.9,32.0,1520.9,1636.2,0.17168398163807685,0.21234597728920032,0.5051393545516636,0.4908189206695194
1,1.0,18105.0,494.0,-759.0,-5.0,1.0,2.0,0.0,18864.0,0.0,33.9,34.4,1553.0,1503.6,0.1510026576467746,0.2326407344769268,0.4939098431073431,0.4946875179417446
1,1.0,18577.0,682.0,-55.0,-18.0,3.0,6.0,2.0,18632.0,1.0,30.6,32.4,1595.1,1526.9,0.1388258033341387,0.2331239429813965,0.5081377455549634,0.4932806347909384
0,0.0,18086.0,-3139.0,-2033.0,-35.0,2.0,4.0,6.0,20119.0,10.0,30.4,33.9,1518.9,1832.8,0.1750181203189176,0.1652573085286301,0.4976849779962878,0.5193297321839883
1,0.0,19382.0,-350.0,-277.0,31.0,0.0,0.0,1.0,19659.0,1.0,37.8,34.7,1565.9,1600.9,0.24812756704517996,0.16460497704759605,0.5059651467531189,0.4981520897042708
1,1.0,18976.0,2837.0,1846.0,72.0,5.0,6.0,3.0,17130.0,2.0,32.7,25.5,1729.5,1445.8,0.1563904324716115,0.201449625513409,0.4988680395335278,0.5167268199018635
0,0.0,18474.0,-726.0,392.0,-14.0,1.0,2.0,1.0,18082.0,1.0,29.2,30.6,1445.2,1517.8,0.2364097608117903,0.06656197149069823,0.4981302497119658,0.4678838243593679
1,1.0,16943.0,1019.0,-323.0,1.0,3.0,2.0,1.0,17266.0,1.0,26.9,26.8,1536.2,1434.3,0.08835467504228073,0.11944914230490457,0.4922052833875254,0.4798021436560836
1,1.0,18194.0,743.0,-906.0,-16.0,1.0,2.0,0.0,19100.0,0.0,32.1,33.7,1547.8,1473.5,0.14109688330514614,0.18320850446967868,0.4987405723675483,0.4884915196723108
1,1.0,18402.0,2126.0,592.0,26.0,3.0,6.0,1.0,17810.0,2.0,32.8,30.2,1668.7,1456.1,0.2109205122010148,0.2087219135056777,0.5279504915644213,0.4985592124214093
1,1.0,18591.0,824.0,672.0,31.0,2.0,2.0,1.0,17919.0,2.0,35.4,32.3,1618.5,1536.1,0.147378593863252,0.1804542159942015,0.496536548308399,0.4913098435243866
1,0.0,17806.0,532.0,-464.0,-3.0,2.0,4.0,1.0,18270.0,2.0,31.5,31.8,1566.9,1513.7,0.23268905532737374,0.1419424981879681,0.4960134551206975,0.4812996685506164
1,0.0,19298.0,261.0,1347.0,5.0,0.0,0.0,0.0,17951.0,0.0,34.0,33.5,1508.1,1482.0,0.14020294757187726,0.23824595312877506,0.5102659000273659,0.4963260352966029
0,0.0,18116.0,-1102.0,-482.0,2.0,3.0,4.0,4.0,18598.0,11.0,32.5,32.3,1585.1,1695.3,0.15124426189900944,0.1837883546750423,0.4910720351132534,0.5046139241141633
0,0.0,18484.0,-1203.0,-266.0,-33.0,0.0,0.0,1.0,18750.0,1.0,31.7,35.0,1453.6,1573.9,0.13742449867117662,0.2384392365305629,0.4787664850207618,0.5039780219617176
1,1.0,17514.0,1656.0,-83.0,25.0,4.0,7.0,2.0,17597.0,2.0,31.9,29.4,1661.9,1496.3,0.1766610292341145,0.17149069823628896,0.4948638248132726,0.5036872351301599
1,1.0,17335.0,1738.0,978.0,14.0,8.0,18.0,5.0,16357.0,11.0,28.7,27.3,1788.1,1614.3,0.21705726020777968,0.16042522348393332,0.5267261067114991,0.4946447094636126
1,0.0,19254.0,1305.0,1035.0,12.0,5.0,8.0,3.0,18219.0,3.0,33.6,32.4,1729.5,1599.0,0.20140130466296208,0.16820488040589515,0.5016703884252807,0.4999904611267778
1,1.0,20573.0,2283.0,2380.0,27.0,4.0,1.0,0.0,18193.0,0.0,35.2,32.5,1701.0,1472.7,0.2144237738584199,0.12855762261415798,0.5113691630198269,0.5035718169302661
1,0.0,19619.0,914.0,612.0,23.0,0.0,0.0,0.0,19007.0,0.0,37.2,34.9,1591.8,1500.4,0.21589755979705244,0.17337521140372072,0.5286748617815107,0.5088452284998064
0,1.0,18305.0,717.0,-244.0,-1.0,2.0,4.0,1.0,18549.0,1.0,33.6,33.7,1598.2,1526.5,0.2144237738584199,0.11014737859386324,0.5113691630198269,0.5042371905648896
1,1.0,18515.0,2671.0,1486.0,4.0,6.0,15.0,1.0,17029.0,4.0,30.0,29.6,1693.0,1425.9,0.2171539019086736,0.11539019086735927,0.487112036560147,0.4824633639180878
1,1.0,20229.0,2669.0,2649.0,47.0,3.0,6.0,0.0,17580.0,0.0,36.1,31.4,1731.2,1464.3,0.07120077313360715,0.1888862043971974,0.5428942910477124,0.5047263986797506
1,1.0,18974.0,2130.0,1607.0,43.0,5.0,6.0,3.0,17367.0,6.0,32.3,28.0,1698.4,1485.4,0.2042280744141097,0.1613433196424257,0.506343377756788,0.4792440732833174
0,0.0,16032.0,-2215.0,-1788.0,-45.0,1.0,2.0,3.0,17820.0,8.0,27.0,31.5,1405.5,1627.0,0.1666344527663687,0.1905049528871708,0.4806274738163466,0.5081515064634143
1,1.0,18991.0,1011.0,687.0,1.0,2.0,3.0,0.0,18304.0,0.0,33.2,33.1,1589.7,1488.6,0.2206330031408553,0.1610775549649674,0.5001105733880318,0.5009112136447736
1,1.0,18694.0,2603.0,2349.0,46.0,8.0,9.0,6.0,16345.0,9.0,29.8,25.2,1808.2,1547.9,0.17146653781106547,0.14723363131191108,0.4990555429932884,0.4930706906004588
1,1.0,19988.0,1750.0,1589.0,28.0,2.0,2.0,0.0,18399.0,0.0,35.4,32.6,1657.0,1482.0,0.26525730852863016,0.1697994684706451,0.5173416002024305,0.4909563441778669
1,0.0,20056.0,2484.0,2379.0,32.0,5.0,9.0,2.0,17677.0,3.0,34.4,31.2,1782.4,1534.0,0.15626963034549407,0.2759603769026334,0.4948122110242809,0.5038986540593368
1,1.0,17713.0,-279.0,-1177.0,-46.0,2.0,4.0,1.0,18890.0,2.0,31.6,36.2,1539.3,1567.2,0.16400096641700895,0.24600144962551346,0.4890355984092288,0.5066896107497076
1,1.0,17217.0,-1254.0,-1948.0,-66.0,14.0,19.0,13.0,19165.0,18.0,24.8,31.4,2015.7,2141.1,0.20698236288958688,0.1327615366030442,0.5178916572037517,0.5244271842253412
1,0.0,17008.0,-3215.0,-1504.0,12.0,2.0,3.0,6.0,18512.0,12.0,31.5,30.3,1532.3,1853.8,0.1622614158009181,0.25192075380526696,0.5062591997351322,0.505651279125242
1,0.0,18054.0,-670.0,-1268.0,-16.0,4.0,11.0,5.0,19322.0,6.0,31.1,32.7,1626.1,1693.1,0.17349601352983812,0.22138197632278328,0.5171317146731076,0.499141009432068
1,1.0,17705.0,1577.0,-126.0,-8.0,5.0,10.0,2.0,17831.0,4.0,30.3,31.1,1663.7,1506.0,0.2158009180961585,0.22186518482725293,0.5185150385585142,0.5150214514188499
1,1.0,16518.0,-2370.0,-1501.0,-27.0,5.0,7.0,9.0,18019.0,16.0,25.4,28.1,1543.5,1780.5,0.215825078521382,0.0768543126359024,0.4965090541331361,0.4812030046737096
1,0.0,18395.0,-1900.0,-1635.0,3.0,0.0,0.0,4.0,20030.0,9.0,34.2,33.9,1527.2,1717.2,0.20338245953128767,0.22184102440202946,0.5058323267125272,0.5016231147192527
1,1.0,17971.0,750.0,401.0,46.0,0.0,0.0,0.0,17570.0,0.0,32.9,28.3,1451.9,1376.9,0.20488040589514372,0.1410485624546992,0.5050442624525713,0.5016009294803452
0,0.0,17420.0,860.0,891.0,16.0,6.0,11.0,5.0,16529.0,14.0,30.4,28.8,1726.4,1640.4,0.12384633969557865,0.1979222034307804,0.4762220103210924,0.5360051253963442
0,0.0,15516.0,-1414.0,-1030.0,-3.0,1.0,4.0,4.0,16546.0,9.0,27.0,27.3,1387.4,1528.8,0.15784005798502054,0.17796569219618266,0.4991130462044812,0.5210329709864004
0,1.0,18130.0,-688.0,-670.0,-36.0,0.0,0.0,0.0,18800.0,0.0,31.8,35.4,1448.2,1517.0,0.23196424257066925,0.11623580575018122,0.5341098939056558,0.4919957137218622
0,1.0,18072.0,-1506.0,-591.0,-2.0,1.0,1.0,3.0,18663.0,6.0,32.9,33.1,1596.2,1746.8,0.19635177579125396,0.1192558589031167,0.5093764779386405,0.4934435265824793
1,0.0,17247.0,930.0,365.0,-4.0,3.0,4.0,1.0,16882.0,3.0,30.4,30.8,1574.1,1481.1,0.12676975114762018,0.1353708625271805,0.4962267067876932,0.5031539538809705
1,1.0,19617.0,1493.0,1251.0,20.0,5.0,5.0,1.0,18366.0,1.0,33.9,31.9,1656.2,1506.9,0.16252718047837642,0.24923894660546025,0.4945139099142571,0.5003552209016889
0,1.0,19817.0,616.0,920.0,16.0,1.0,2.0,0.0,18897.0,0.0,36.9,35.3,1606.5,1544.9,0.1363614399613433,0.204590480792462,0.5276967545163036,0.5098711819634139
0,0.0,15713.0,-1432.0,-1266.0,-2.0,0.0,0.0,3.0,16979.0,4.0,29.6,29.8,1394.8,1538.0,0.14433438028509302,0.13597487315776755,0.4852639779680653,0.4973694343110814
1,1.0,20097.0,1945.0,2356.0,40.0,3.0,3.0,1.0,17741.0,1.0,34.1,30.1,1655.9,1461.4,0.2320850446967867,0.095457840057985,0.4874014521161838,0.5027590308413534
1,0.0,18623.0,-1083.0,98.0,10.0,0.0,0.0,3.0,18525.0,5.0,34.7,33.7,1516.5,1624.8,0.16801159700410725,0.2704034791012322,0.5096011039809749,0.5054545889007791
1,0.0,18133.0,330.0,948.0,44.0,4.0,3.0,4.0,17185.0,5.0,29.3,24.9,1522.0,1489.0,0.12048804058951434,0.20806958202464365,0.5012947747462954,0.5057864609279309
1,0.0,17641.0,-373.0,-251.0,-10.0,3.0,4.0,4.0,17892.0,4.0,29.0,30.0,1573.7,1611.0,0.2568978014013047,0.19238946605460253,0.4952589212839639,0.5101150034135681
1,1.0,19619.0,2044.0,938.0,14.0,2.0,2.0,0.0,18681.0,0.0,33.6,32.2,1697.8,1493.4,0.18593863251993234,0.13817347185310466,0.4654292537110411,0.5048677794713374
1,1.0,18926.0,1531.0,480.0,-14.0,1.0,2.0,0.0,18446.0,0.0,32.0,33.4,1655.5,1502.4,0.18673592655230734,0.10072481275670453,0.4590688169065175,0.482524831060642
1,0.0,18432.0,853.0,742.0,-23.0,4.0,5.0,1.0,17690.0,1.0,28.7,31.0,1569.5,1484.2,0.112780864943223,0.25042280744141104,0.4948053726746074,0.4957819930314916
0,0.0,18774.0,115.0,317.0,8.0,1.0,1.0,1.0,18457.0,1.0,31.3,30.5,1496.8,1485.3,0.18535878231456876,0.1177337521140372,0.4925965832960564,0.5147443178449425
0,1.0,17416.0,386.0,546.0,-16.0,7.0,13.0,5.0,16870.0,5.0,26.5,28.1,1647.6,1609.0,0.13810099057743416,0.1975114762019812,0.487352370775882,0.5140595444019926
1,0.0,17151.0,1656.0,713.0,17.0,4.0,4.0,2.0,16438.0,3.0,29.2,27.5,1598.8,1433.2,0.09553032133365548,0.21539019086735928,0.4796933800301669,0.5073852994381562
0,1.0,17777.0,-2104.0,-1779.0,-28.0,3.0,5.0,6.0,19556.0,18.0,29.7,32.5,1538.8,1749.2,0.2176612708383668,0.1402754288475477,0.5256090024403279,0.4779638158797614
0,1.0,17602.0,262.0,-318.0,-26.0,1.0,3.0,0.0,17920.0,0.0,28.8,31.4,1490.9,1464.7,0.11198357091084804,0.12814689538535878,0.4886156322883881,0.490579789426115
1,0.0,18793.0,-1050.0,-468.0,11.0,0.0,0.0,2.0,19261.0,3.0,33.5,32.4,1485.9,1590.9,0.13452524764435853,0.11667069340420393,0.4946021637936275,0.4779057236778308
0,1.0,19706.0,1852.0,1966.0,22.0,3.0,4.0,0.0,17740.0,0.0,33.9,31.7,1652.7,1467.5,0.13769026334863493,0.198502053636144,0.494699218081791,0.5012327619925854
0,0.0,18803.0,-276.0,343.0,17.0,0.0,0.0,1.0,18460.0,3.0,34.1,32.4,1482.6,1510.2,0.21275670451799952,0.04182169606185069,0.5238792644450018,0.4811072764018105
0,0.0,17801.0,-1818.0,-535.0,-14.0,1.0,1.0,4.0,18336.0,5.0,29.9,31.3,1430.6,1612.4,0.2256100507368929,0.09618265281468956,0.489522160715624,0.4917628129792018
0,1.0,18710.0,869.0,-650.0,-3.0,5.0,5.0,3.0,19360.0,3.0,30.6,30.9,1639.2,1552.3,0.1189659338004349,0.1012321816863977,0.4994565007529863,0.4857468730554037
0,1.0,18022.0,828.0,662.0,2.0,5.0,4.0,4.0,17360.0,5.0,28.6,28.4,1604.9,1522.1,0.134597728920029,0.21005073689296933,0.5095392876360719,0.5033514778057246
0,0.0,18480.0,-1346.0,270.0,28.0,1.0,2.0,4.0,18210.0,7.0,33.6,30.8,1512.5,1647.1,0.16023194008214542,0.2043971973906741,0.48448011068337204,0.5090238415479763
0,0.0,18055.0,-1299.0,-1040.0,-28.0,1.0,1.0,1.0,19095.0,1.0,29.2,32.0,1446.0,1575.9,0.16895385358782314,0.11843440444551825,0.4839329624104128,0.5255186942221475
1,0.0,16617.0,-2841.0,-2360.0,1.0,2.0,4.0,8.0,18977.0,10.0,29.2,29.1,1468.5,1752.6,0.11870016912297655,0.21394056535395026,0.4966729289152728,0.5042701797790481
0,0.0,16334.0,-2810.0,-1352.0,-50.0,3.0,2.0,6.0,17686.0,12.0,25.7,30.7,1447.5,1728.5,0.20074897318192803,0.11758878956269628,0.4880093493668828,0.4979669206274212
1,1.0,18057.0,1507.0,777.0,-5.0,4.0,3.0,3.0,17280.0,1.0,28.8,29.3,1629.0,1478.3,0.1272287992268664,0.14022710799710075,0.5007099053878717,0.4996961102305735
0,0.0,17054.0,167.0,-21.0,46.0,3.0,6.0,6.0,17075.0,4.0,29.7,25.1,1594.6,1577.9,0.10215027784489007,0.17958444068615606,0.4756981526705486,0.4913344670751014
1,1.0,18287.0,445.0,481.0,7.0,3.0,4.0,3.0,17806.0,2.0,29.8,29.1,1576.7,1532.2,0.1753322058468229,0.12763952645566562,0.5133430750297465,0.4861449314954338
0,1.0,18180.0,-205.0,-832.0,-12.0,3.0,4.0,5.0,19012.0,3.0,29.7,30.9,1588.4,1608.9,0.17847306112587585,0.14629137472819526,0.5283808465197398,0.5091027994732916
0,0.0,20333.0,1786.0,2428.0,6.0,5.0,4.0,1.0,17905.0,2.0,32.0,31.4,1689.1,1510.5,0.1003140855279053,0.1672867842474028,0.5132909699249372,0.5258860774954399
0,1.0,19083.0,1501.0,1760.0,0.0,4.0,9.0,1.0,17323.0,3.0,30.3,30.3,1642.9,1492.8,0.08332930659579607,0.119521623580575,0.4913903956410997,0.5580952220229716
0,1.0,17077.0,696.0,194.0,19.0,3.0,6.0,4.0,16883.0,6.0,28.5,26.6,1674.5,1604.9,0.18390915680115968,0.12848514133848754,0.4952440517223848,0.5093920016949623
0,1.0,17834.0,-646.0,-910.0,-9.0,3.0,6.0,3.0,18744.0,3.0,29.3,30.2,1563.1,1627.7,0.13522589997583956,0.12913747281952165,0.4803618168987843,0.4922365208844191
0,0.0,17565.0,1325.0,88.0,-3.0,5.0,10.0,3.0,17477.0,6.0,29.1,29.4,1690.9,1558.4,0.08637352017395508,0.1855520657163566,0.4705167911109534,0.4908858326891009
