,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
33560,ESPORTSTMNT06/1190149,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190149?gameHash=77bb4622bdadd12e,EM,2020,Spring,0,2020-04-06 15:11:43,1,10.07,9,Red,bot,Flakked,MAD Lions Madrid,Varus,Xerath,Kalista,Senna,Aatrox,Olaf,2455,1,5,2,7,17,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4155,0.6843,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23212.0,567.2994,0.35197399999999995,322.3625,136.9857,24.0,0.5866,31.0,0.7576,12.0,93.0,2.2729,17939,12655.0,309.2872,0.253226,14575.0,,375.0,352.0,23.0,16.0,0.0,9.165,3188.0,3279.0,88.0,3104.0,3079.0,78.0,84.0,200.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.0,4908.0,135.0,4836.0,5137.0,123.0,617.0,-229.0,12.0,0.0,2.0,1.0,0.0,2.0,1.0
33561,ESPORTSTMNT06/1190149,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190149?gameHash=77bb4622bdadd12e,EM,2020,Spring,0,2020-04-06 15:11:43,1,10.07,10,Red,sup,Prime,MAD Lions Madrid,Nautilus,Xerath,Kalista,Senna,Aatrox,Olaf,2455,1,3,4,7,17,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4155,0.6843,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6256.0,152.8961,0.0948626,334.778,664.6436,52.0,1.2709,19.0,0.4644,15.0,119.0,2.9084,10134,4850.0,118.5336,0.09705060000000001,8175.0,,53.0,53.0,0.0,0.0,0.0,1.2953,2010.0,2445.0,14.0,2083.0,2145.0,14.0,-73.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882.0,4045.0,21.0,3317.0,3711.0,20.0,565.0,334.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
33562,ESPORTSTMNT06/1190149,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190149?gameHash=77bb4622bdadd12e,EM,2020,Spring,0,2020-04-06 15:11:43,1,10.07,100,Blue,team,,Defusekids,,LeBlanc,Syndra,Jax,Sejuani,Cassiopeia,2455,0,11,17,25,11,17,1.0,0.0,0.0,0.0,0.0,,,,0.2688,0.6843,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,70521.0,1723.5275,,2410.8269,2109.9715,145.0,3.5438,68.0,1.6619,52.0,288.0,7.0387,68983,42564.0,1040.2607,,66508.0,-0.030238900000000003,,1154.0,228.0,186.0,0.0,33.776,14221.0,17328.0,307.0,14684.0,17622.0,331.0,-463.0,-294.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,23838.0,30030.0,521.0,25431.0,28748.0,519.0,-1593.0,1282.0,2.0,3.0,9.0,4.0,4.0,5.0,3.0
33563,ESPORTSTMNT06/1190149,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190149?gameHash=77bb4622bdadd12e,EM,2020,Spring,0,2020-04-06 15:11:43,1,10.07,200,Red,team,,MAD Lions Madrid,,Xerath,Kalista,Senna,Aatrox,Olaf,2455,1,17,11,30,17,11,2.0,0.0,0.0,0.0,1.0,,,,0.4155,0.6843,0.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,65948.0,1611.7637,,2654.1752,2481.7515,151.0,3.6904,90.0,2.1996,62.0,401.0,9.8004,76395,49976.0,1221.4094,,68550.0,0.030238900000000003,,1176.0,257.0,149.0,27.0,35.0224,14684.0,17622.0,331.0,14221.0,17328.0,307.0,463.0,294.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,25431.0,28748.0,519.0,23838.0,30030.0,521.0,1593.0,-1282.0,-2.0,4.0,5.0,3.0,3.0,9.0,4.0
33564,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,1,Blue,top,Wondro,Cyber Gaming,Gangplank,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,3,4,6,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22512.0,707.1832,0.352621,730.7435,465.6754,13.0,0.4084,2.0,0.0628,3.0,30.0,0.9424,14042,9870.0,310.0524,0.301604,14258.0,,294.0,277.0,17.0,11.0,0.0,9.2356,3395.0,4600.0,83.0,3033.0,4800.0,75.0,362.0,-200.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5611.0,6770.0,127.0,4824.0,7520.0,119.0,787.0,-750.0,8.0,1.0,2.0,1.0,0.0,2.0,0.0
33565,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,2,Blue,jng,Lylajn,Cyber Gaming,Sejuani,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,1,2,7,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5597.0,175.822,0.0876696,572.2618,491.7487,27.0,0.8482,13.0,0.4084,9.0,65.0,2.0419,8873,4701.0,147.6754,0.143652,8795.0,,137.0,50.0,87.0,72.0,1.0,4.3037,2663.0,2607.0,44.0,2965.0,3175.0,60.0,-302.0,-568.0,-16.0,0.0,2.0,0.0,0.0,1.0,1.0,4612.0,4412.0,72.0,5148.0,5819.0,93.0,-536.0,-1407.0,-21.0,0.0,3.0,1.0,2.0,2.0,1.0
33566,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,3,Blue,mid,Proker,Cyber Gaming,Cassiopeia,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,1,4,3,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,13512.0,424.4607,0.211648,522.5026,268.6178,12.0,0.377,8.0,0.2513,5.0,38.0,1.1937,10319,6147.0,193.0995,0.187838,10225.0,,236.0,205.0,31.0,27.0,0.0,7.4136,3319.0,4534.0,86.0,3540.0,4759.0,100.0,-221.0,-225.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,7199.0,130.0,5744.0,6912.0,140.0,-644.0,287.0,-10.0,0.0,1.0,1.0,1.0,0.0,1.0
33567,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,4,Blue,bot,PiOk,Cyber Gaming,Aphelios,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,4,2,3,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13725.0,431.1518,0.214984,199.2251,271.3194,16.0,0.5026,9.0,0.2827,8.0,36.0,1.1309,13028,8856.0,278.199,0.270619,12350.0,,261.0,256.0,5.0,5.0,0.0,8.199,3642.0,2979.0,76.0,3759.0,3029.0,91.0,-117.0,-50.0,-15.0,2.0,0.0,0.0,1.0,0.0,0.0,6098.0,5080.0,129.0,5339.0,4862.0,131.0,759.0,218.0,-2.0,2.0,1.0,0.0,1.0,0.0,0.0
33568,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,5,Blue,sup,Pitress,Cyber Gaming,Sett,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,1,3,5,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3141,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8496.0,266.8901,0.133079,485.3717,655.5079,39.0,1.2251,6.0,0.1885,13.0,65.0,2.0419,7323,3151.0,98.9843,0.09628719999999999,7145.0,,36.0,36.0,0.0,0.0,0.0,1.1309,2155.0,2472.0,16.0,2141.0,2546.0,13.0,14.0,-74.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,4066.0,4123.0,25.0,2955.0,3414.0,18.0,1111.0,709.0,7.0,1.0,2.0,1.0,0.0,1.0,2.0
33569,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,6,Red,top,Delitto,Intrepid Fox Gaming,Zac,Skarner,Akali,Senna,Olaf,Trundle,1910,1,2,2,7,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13150.0,413.089,0.222448,929.2147,1053.1414,15.0,0.4712,17.0,0.534,6.0,54.0,1.6963,11303,7131.0,224.0105,0.184245,10950.0,,204.0,193.0,11.0,0.0,5.0,6.4084,3033.0,4800.0,75.0,3395.0,4600.0,83.0,-362.0,200.0,-8.0,0.0,0.0,0.0,0.0,2.0,0.0,4824.0,7520.0,119.0,5611.0,6770.0,127.0,-787.0,750.0,-8.0,0.0,2.0,0.0,1.0,2.0,1.0
33570,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,7,Red,jng,Appen,Intrepid Fox Gaming,Elise,Skarner,Akali,Senna,Olaf,Trundle,1910,1,4,3,7,15,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4712,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14922.0,468.7539,0.252423,624.2513,330.5969,11.0,0.3455,9.0,0.2827,10.0,45.0,1.4136,11394,7222.0,226.8691,0.186596,10500.0,,192.0,33.0,159.0,100.0,13.0,6.0314,2965.0,3175.0,60.0,2663.0,2607.0,44.0,302.0,568.0,16.0,0.0,1.0,1.0,0.0,2.0,0.0,5148.0,5819.0,93.0,4612.0,4412.0,72.0,536.0,1407.0,21.0,2.0,2.0,1.0,0.0,3.0,1.0
33571,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,8,Red,mid,Punisher,Intrepid Fox Gaming,Irelia,Skarner,Akali,Senna,Olaf,Trundle,1910,1,5,2,3,15,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712,0.7853,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,13304.0,417.9267,0.22505300000000003,710.2932,659.1518,13.0,0.4084,8.0,0.2513,3.0,37.0,1.1623,15257,11085.0,348.2199,0.286405,13275.0,,323.0,292.0,31.0,15.0,7.0,10.1466,3540.0,4759.0,100.0,3319.0,4534.0,86.0,221.0,225.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,6912.0,140.0,5100.0,7199.0,130.0,644.0,-287.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0
33572,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,9,Red,bot,Gagai,Intrepid Fox Gaming,Kalista,Skarner,Akali,Senna,Olaf,Trundle,1910,1,2,1,8,15,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4712,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11834.0,371.7487,0.200186,380.9843,283.1309,15.0,0.4712,11.0,0.3455,7.0,42.0,1.3194,13381,9209.0,289.288,0.237934,11575.0,,300.0,283.0,17.0,4.0,9.0,9.4241,3759.0,3029.0,91.0,3642.0,2979.0,76.0,117.0,50.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,5339.0,4862.0,131.0,6098.0,5080.0,129.0,-759.0,-218.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
33573,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,10,Red,sup,Forsaken,Intrepid Fox Gaming,Thresh,Skarner,Akali,Senna,Olaf,Trundle,1910,1,2,2,8,15,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4712,0.7853,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5905.0,185.4974,0.09988999999999999,356.199,269.1204,43.0,1.3508,7.0,0.2199,14.0,74.0,2.3246,8229,4057.0,127.445,0.104821,6000.0,,33.0,33.0,0.0,0.0,0.0,1.0366,2141.0,2546.0,13.0,2155.0,2472.0,16.0,-14.0,74.0,-3.0,0.0,1.0,1.0,0.0,2.0,1.0,2955.0,3414.0,18.0,4066.0,4123.0,25.0,-1111.0,-709.0,-7.0,0.0,1.0,2.0,1.0,2.0,1.0
33574,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,100,Blue,team,,Cyber Gaming,,Rek'Sai,Syndra,,Miss Fortune,Varus,1910,0,10,15,24,10,15,1.0,0.0,0.0,0.0,0.0,,,,0.3141,0.7853,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,63842.0,2005.5079,,2510.1047,2152.8691,107.0,3.3613,38.0,1.1937,38.0,234.0,7.3508,53585,32725.0,1028.0105,,52773.0,0.00900326,,824.0,140.0,115.0,1.0,30.2827,15174.0,17192.0,305.0,15438.0,18309.0,339.0,-264.0,-1117.0,-34.0,2.0,6.0,1.0,1.0,2.0,2.0,25487.0,27584.0,483.0,24010.0,28527.0,501.0,1477.0,-943.0,-18.0,4.0,9.0,4.0,4.0,5.0,4.0
33575,ESPORTSTMNT06/1190151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1190151?gameHash=cd649fec708bebc3,EM,2020,Spring,0,2020-04-06 15:17:28,1,10.07,200,Red,team,,Intrepid Fox Gaming,,Skarner,Akali,Senna,Olaf,Trundle,1910,1,15,10,33,15,10,1.0,0.0,0.0,0.0,1.0,,,,0.4712,0.7853,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,4.0,1.0,1.0,1.0,0.0,59115.0,1857.0157,,3000.9424,2595.1414,97.0,3.0471,52.0,1.6335,40.0,252.0,7.9162,59564,38704.0,1215.8325,,52300.0,-0.00900326,,834.0,218.0,119.0,34.0,33.0471,15438.0,18309.0,339.0,15174.0,17192.0,305.0,264.0,1117.0,34.0,1.0,2.0,2.0,2.0,6.0,1.0,24010.0,28527.0,501.0,25487.0,27584.0,483.0,-1477.0,943.0,18.0,4.0,5.0,4.0,4.0,9.0,4.0
33576,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,1,Blue,top,Godux,PIGSPORTS,Ornn,Rumble,Gragas,Zoe,Yuumi,Azir,2040,0,2,3,2,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,11447.0,336.6765,0.168153,1117.6471,1619.1176,10.0,0.2941,3.0,0.0882,2.0,16.0,0.4706,10050,5613.0,165.0882,0.20189200000000002,9800.0,,204.0,204.0,0.0,0.0,0.0,6.0,2896.0,4613.0,71.0,3479.0,4800.0,94.0,-583.0,-187.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.0,7370.0,106.0,6646.0,7361.0,140.0,-1938.0,9.0,-34.0,1.0,1.0,0.0,0.0,2.0,2.0
33577,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,2,Blue,jng,Twiizt,PIGSPORTS,Graves,Rumble,Gragas,Zoe,Yuumi,Azir,2040,0,3,3,2,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12664.0,372.4706,0.18603,771.1765,561.7941,8.0,0.2353,9.0,0.2647,8.0,36.0,1.0588,11343,6906.0,203.1176,0.248401,10950.0,,216.0,85.0,131.0,97.0,5.0,6.3529,2974.0,3115.0,59.0,3253.0,2589.0,48.0,-279.0,526.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4443.0,4662.0,81.0,5478.0,4344.0,79.0,-1035.0,318.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
33578,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,3,Blue,mid,mag1cian,PIGSPORTS,Orianna,Rumble,Gragas,Zoe,Yuumi,Azir,2040,0,1,3,3,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,14621.0,430.0294,0.21477800000000002,657.1765,401.6176,16.0,0.4706,11.0,0.3235,6.0,42.0,1.2353,12906,8469.0,249.0882,0.304622,11610.0,,322.0,294.0,28.0,28.0,0.0,9.4706,3347.0,4707.0,91.0,3505.0,4708.0,91.0,-158.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5619.0,7288.0,147.0,6072.0,7644.0,147.0,-453.0,-356.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33579,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,4,Blue,bot,Klydex,PIGSPORTS,Senna,Rumble,Gragas,Zoe,Yuumi,Azir,2040,0,0,2,4,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,16680.0,490.5882,0.245024,554.2059,225.4706,25.0,0.7353,21.0,0.6176,1.0,72.0,2.1176,7572,3135.0,92.2059,0.112759,7275.0,,42.0,42.0,0.0,0.0,0.0,1.2353,2172.0,2700.0,7.0,3468.0,3127.0,80.0,-1296.0,-427.0,-73.0,0.0,0.0,0.0,0.0,2.0,0.0,3451.0,4229.0,8.0,5612.0,5064.0,121.0,-2161.0,-835.0,-113.0,0.0,1.0,0.0,1.0,3.0,0.0
33580,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,5,Blue,sup,bAZZILISKS,PIGSPORTS,Maokai,Rumble,Gragas,Zoe,Yuumi,Azir,2040,0,0,7,1,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1765,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12663.0,372.4412,0.186015,987.5588,1112.2647,10.0,0.2941,3.0,0.0882,1.0,14.0,0.4118,8116,3679.0,108.2059,0.132326,8075.0,,163.0,163.0,0.0,0.0,0.0,4.7941,2841.0,2579.0,66.0,2195.0,2472.0,13.0,646.0,107.0,53.0,0.0,0.0,2.0,0.0,2.0,0.0,4167.0,4155.0,95.0,3360.0,3778.0,19.0,807.0,377.0,76.0,0.0,0.0,3.0,0.0,4.0,0.0
33581,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,6,Red,top,iBo,K1CK,Renekton,Urgot,Syndra,Jarvan IV,Lee Sin,Cassiopeia,2040,1,1,2,7,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.7059,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,19999.0,588.2059,0.175367,1092.9118,805.5294,15.0,0.4412,3.0,0.0882,5.0,34.0,1.0,15089,10652.0,313.2941,0.241921,14775.0,,289.0,248.0,41.0,17.0,9.0,8.5,3479.0,4800.0,94.0,2896.0,4613.0,71.0,583.0,187.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.0,7361.0,140.0,4708.0,7370.0,106.0,1938.0,-9.0,34.0,0.0,2.0,2.0,1.0,1.0,0.0
33582,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,7,Red,jng,Shlatan,K1CK,Elise,Urgot,Syndra,Jarvan IV,Lee Sin,Cassiopeia,2040,1,4,1,8,18,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5294,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19671.0,578.5588,0.172491,638.0588,310.2941,27.0,0.7941,9.0,0.2647,12.0,58.0,1.7059,12018,7581.0,222.9706,0.172174,11100.0,,166.0,34.0,132.0,77.0,12.0,4.8824,3253.0,2589.0,48.0,2974.0,3115.0,59.0,279.0,-526.0,-11.0,2.0,0.0,0.0,0.0,0.0,0.0,5478.0,4344.0,79.0,4443.0,4662.0,81.0,1035.0,-318.0,-2.0,2.0,0.0,0.0,1.0,0.0,1.0
33583,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,8,Red,mid,Matislaw,K1CK,Corki,Urgot,Syndra,Jarvan IV,Lee Sin,Cassiopeia,2040,1,8,2,2,18,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.7059,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,30345.0,892.5,0.26608899999999996,536.1471,260.9706,15.0,0.4412,6.0,0.1765,8.0,30.0,0.8824,15815,11378.0,334.6471,0.25841,14383.0,,306.0,276.0,30.0,17.0,3.0,9.0,3505.0,4708.0,91.0,3347.0,4707.0,91.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.0,7644.0,147.0,5619.0,7288.0,147.0,453.0,356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33584,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,9,Red,bot,Puki Style,K1CK,Ezreal,Urgot,Syndra,Jarvan IV,Lee Sin,Cassiopeia,2040,1,5,0,9,18,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5294,0.7059,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,37157.0,1092.8529,0.325821,356.3824,154.4706,17.0,0.5,9.0,0.2647,7.0,45.0,1.3235,15370,10933.0,321.5588,0.24830300000000002,14158.0,,309.0,271.0,38.0,16.0,14.0,9.0882,3468.0,3127.0,80.0,2172.0,2700.0,7.0,1296.0,427.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,5612.0,5064.0,121.0,3451.0,4229.0,8.0,2161.0,835.0,113.0,1.0,3.0,0.0,0.0,1.0,0.0
33585,ESPORTSTMNT06/1180167,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180167?gameHash=7fb2e99195f221b2,EM,2020,Spring,0,2020-04-06 15:24:23,1,10.07,10,Red,sup,Raxxo,K1CK,Braum,Urgot,Syndra,Jarvan IV,Lee Sin,Cassiopeia,2040,1,0,1,12,18,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5294,0.7059,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6869.0,202.0294,0.0602327,481.2353,701.4118,46.0,1.3529,9.0,0.2647,15.0,71.0,2.0882,7924,3487.0,102.5588,0.0791915,7225.0,,30.0,30.0,0.0,0.0,0.0,0.8824,2195.0,2472.0,13.0,2841.0,2579.0,66.0,-646.0,-107.0,-53.0,0.0,2.0,0.0,0.0,0.0,2.0,3360.0,3778.0,19.0,4167.0,4155.0,95.0,-807.0,-377.0,-76.0,0.0,4.0,0.0,0.0,0.0,3.0
